DATA_BASE;TIPO_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202408;1;PI;49944;BTG PACTUAL;6;909,45
202408;1;PI;51626;CAIXA ECONÔMICA FEDERAL;2;461,76
202408;1;PI;10069;ITAU;1;161,54
202408;1;PI;52058;NUBANK;16;1612,08
202408;1;PI;30379;SANTANDER;13;16744,28
202408;1;PR;51750;BANCO SICOOB;1;210,65
202408;1;PR;49906;BB;2;402,71
202408;1;PR;10045;BRADESCO;21;14318,09
202408;1;PR;49944;BTG PACTUAL;22;2621,60
202408;1;PR;51626;CAIXA ECONÔMICA FEDERAL;3;770,97
202408;1;PR;51884;INTER;6;971,94
202408;1;PR;10069;ITAU;39;4375,99
202408;1;PR;52058;NUBANK;72;5561,23
202408;1;PR;30379;SANTANDER;76;91569,59
202408;1;RJ;49906;BB;4;650,63
202408;1;RJ;30290;BMG;1;203,35
202408;1;RJ;10045;BRADESCO;39;30110,90
202408;1;RJ;49944;BTG PACTUAL;34;4163,36
202408;1;RJ;51626;CAIXA ECONÔMICA FEDERAL;3;595,29
202408;1;RJ;51884;INTER;6;806,25
202408;1;RJ;10069;ITAU;141;17632,33
202408;1;RJ;52058;NUBANK;125;10769,79
202408;1;RJ;30379;SANTANDER;253;247164,75
202408;1;RN;49906;BB;3;405,91
202408;1;RN;10045;BRADESCO;5;5256,76
202408;1;RN;49944;BTG PACTUAL;7;1185,85
202408;1;RN;51884;INTER;4;752,54
202408;1;RN;10069;ITAU;6;503,00
202408;1;RN;52058;NUBANK;31;2550,83
202408;1;RN;30379;SANTANDER;28;36813,08
202408;1;RO;49944;BTG PACTUAL;2;384,10
202408;1;RO;2015588;CCLA DO CENTRO SUL RONDONIENSE;1;39,25
202408;1;RO;51884;INTER;1;201,74
202408;1;RO;10069;ITAU;5;3285,07
202408;1;RO;52058;NUBANK;18;1540,01
202408;1;RO;30379;SANTANDER;18;25839,93
202408;1;RR;49944;BTG PACTUAL;1;177,96
202408;1;RR;10069;ITAU;1;673,74
202408;1;RR;52058;NUBANK;6;454,75
202408;1;RR;30379;SANTANDER;4;5053,99
202408;1;RS;30173;BANRISUL;2;155,51
202408;1;RS;49906;BB;1;0,95
202408;1;RS;10045;BRADESCO;2;251,91
202408;1;RS;49944;BTG PACTUAL;20;2896,60
202408;1;RS;52072;C6 BANK;1;173,65
202408;1;RS;51626;CAIXA ECONÔMICA FEDERAL;3;503,24
202408;1;RS;51884;INTER;1;50,52
202408;1;RS;10069;ITAU;27;1735,08
202408;1;RS;52058;NUBANK;54;3848,20
202408;1;RS;30379;SANTANDER;82;77477,93
202408;1;SC;49906;BB;3;579,43
202408;1;SC;30290;BMG;1;201,90
202408;1;SC;10045;BRADESCO;3;1388,76
202408;1;SC;49944;BTG PACTUAL;14;2221,82
202408;1;SC;51626;CAIXA ECONÔMICA FEDERAL;1;203,65
202408;1;SC;51884;INTER;2;252,68
202408;1;SC;10069;ITAU;15;1544,10
202408;1;SC;52058;NUBANK;37;2730,21
202408;1;SC;30379;SANTANDER;50;45849,01
202408;1;SE;49906;BB;2;404,40
202408;1;SE;30290;BMG;1;200,47
202408;1;SE;10045;BRADESCO;3;2255,31
202408;1;SE;49944;BTG PACTUAL;3;375,03
202408;1;SE;52072;C6 BANK;1;111,77
202408;1;SE;51884;INTER;2;317,83
202408;1;SE;10069;ITAU;6;706,87
202408;1;SE;52058;NUBANK;17;1302,46
202408;1;SE;30379;SANTANDER;10;10773,32
202408;1;SE;51011;VOTORANTIM;1;202,18
202408;1;SP;49906;BB;7;1319,63
202408;1;SP;30290;BMG;1;99,21
202408;1;SP;10045;BRADESCO;109;68340,93
202408;1;SP;49944;BTG PACTUAL;130;18452,76
202408;1;SP;52072;C6 BANK;10;1873,22
202408;1;SP;51626;CAIXA ECONÔMICA FEDERAL;8;1519,82
202408;1;SP;4751713;CC INV DE RONDÔNIA - SICOOB CREDJURD;2;248,58
202408;1;SP;51884;INTER;23;2873,65
202408;1;SP;10069;ITAU;289;34415,10
202408;1;SP;52058;NUBANK;296;24746,09
202408;1;SP;30379;SANTANDER;641;671394,43
202408;1;TO;49944;BTG PACTUAL;2;315,52
202408;1;TO;52058;NUBANK;7;730,89
